Date,Gold,Silver,Oil,SP500,Euro_STOXX_50,DAX,USDPLN,EURUSD,USDGBP
2013-12-12,1226.0,19.402000427246094,97.5,1775.5,4036.7262938339263,12430.897481918335,3.0299999713897705,1.3786067962646484,1.6376261711120603
2013-12-13,1235.699951171875,19.55900001525879,96.5999984741211,1775.3199462890625,4017.875705216779,12384.609309839436,3.0392000675201416,1.375080704689026,1.6339869499206543
2013-12-16,1245.5,20.048999786376957,97.4800033569336,1786.5400390625,4092.616454306175,12590.07390015875,3.0409998893737797,1.3739283084869385,1.630496859550476
2013-12-17,1231.199951171875,19.79199981689453,97.22000122070312,1781.0,4048.7207387668896,12503.778048018226,3.032520055770874,1.3762919902801514,1.6299653053283691
2013-12-18,1236.0999755859375,20.013999938964844,97.8000030517578,1810.6500244140625,4097.073848322325,12644.426452815533,3.033169984817505,1.3771259784698486,1.6277896165847778
2013-12-19,1195.0,19.14299964904785,98.7699966430664,1809.5999755859373,4125.600334437448,12775.909263602458,3.0436999797821045,1.3684945106506348,1.6386995315551758
2013-12-20,1205.0999755859375,19.417999267578125,99.31999969482422,1818.3199462890625,4164.128848133376,12836.68918319419,3.0439999103546143,1.3655791282653809,1.6364737749099731
2013-12-23,1198.4000244140625,19.37800025939941,98.91000366210938,1827.989990234375,4200.511376309325,12979.181679423898,3.0374999046325684,1.3678393363952637,1.633159637451172
2013-12-24,1205.0999755859375,19.452999114990234,99.22000122070312,1833.3199462890625,4207.129388426605,12999.6307090614,3.0339701175689697,1.3699944019317627,1.635028839111328
2013-12-25,1205.0999755859375,19.452999114990234,99.22000122070312,1833.3199462890625,4201.603395899205,12982.555916364305,3.020989894866944,1.3681949377059937,1.6370898485183716
2013-12-26,1214.0999755859375,19.88500022888184,99.5500030517578,1842.02001953125,4197.468511129613,12969.779514674097,3.029210090637207,1.3668484687805176,1.6354032754898071
2013-12-27,1216.0999755859375,20.01300048828125,100.31999969482422,1841.4000244140625,4261.392036396312,13133.811517959693,3.0227599143981934,1.3696191310882568,1.641631841659546
2013-12-30,1203.0999755859375,19.58099937438965,99.29000091552734,1841.0699462890625,4263.853327255987,13134.450233501382,3.014859914779663,1.3750240802764893,1.6482338905334473
2013-12-31,1201.9000244140625,19.339000701904297,98.41999816894533,1848.3599853515625,4282.401739719644,13191.587095798459,3.0,1.3810056447982788,1.6495118141174316
2014-01-01,1201.9000244140625,19.339000701904297,98.41999816894533,1848.3599853515625,4262.212038391794,13129.394377858378,3.018630027770996,1.3744947910308838,1.656396985054016
2014-01-02,1225.0,20.097999572753903,95.44000244140624,1831.97998046875,4268.960175377346,12940.762112763827,3.013499975204468,1.3766709566116333,1.6580722332000732
2014-01-03,1238.4000244140625,20.18199920654297,93.95999908447266,1831.3699951171875,4201.705537983362,12894.65836901986,3.047869920730591,1.3666616678237915,1.6447908878326416
2014-01-06,1237.800048828125,20.07699966430664,93.43000030517578,1826.77001953125,4172.832217797462,12818.31617641449,3.063999891281128,1.3596007823944092,1.6413085460662842
2014-01-07,1229.4000244140625,19.76499938964844,93.66999816894533,1837.8800048828125,4240.849706109497,12958.818760354654,3.061929941177368,1.3631964921951294,1.6417936086654663
2014-01-08,1225.300048828125,19.51799964904785,92.33000183105467,1837.489990234375,4235.5903607788205,12932.612380351406,3.065269947052002,1.3616372346878052,1.6400164365768433
2014-01-09,1229.300048828125,19.663000106811523,91.66000366210938,1838.1300048828125,4194.1068613865355,12787.027789223357,3.074389934539795,1.3572019338607788,1.644709825515747
2014-01-10,1246.699951171875,20.201000213623047,92.72000122070312,1842.3699951171875,4223.850481010159,12890.340859659482,3.067990064620972,1.360710859298706,1.6479079723358154
2014-01-13,1250.9000244140625,20.36100006103516,91.8000030517578,1819.199951171875,4254.5972272540685,13002.16049865028,3.031480073928833,1.36718487739563,1.6494300365447998
2014-01-14,1245.199951171875,20.250999450683597,92.58999633789062,1838.8800048828125,4264.391177565268,13041.857360538563,3.036449909210205,1.3669979572296145,1.6389949321746826
2014-01-15,1238.0999755859375,20.10300064086914,94.16999816894533,1848.3800048828125,4331.2147672810825,13304.642706582788,3.028670072555542,1.3668484687805176,1.6434123516082764
2014-01-16,1240.0,20.024999618530277,93.95999908447266,1845.8900146484373,4284.062806722068,13215.440434083575,3.0552000999450684,1.359933614730835,1.6361792087554932
2014-01-17,1251.699951171875,20.267000198364254,94.37000274658205,1838.699951171875,4295.2665321457325,13268.003090754037,3.059030055999756,1.3618041276931765,1.63529634475708
2014-01-20,1251.699951171875,20.267000198364254,94.37000274658205,1838.699951171875,4265.479001820786,13143.271731879795,3.077169895172119,1.3527590036392212,1.6417936086654663
2014-01-21,1242.300048828125,19.83799934387207,94.98999786376952,1843.800048828125,4272.118730210001,13183.372248683474,3.0668599605560303,1.3549033403396606,1.64241361618042
2014-01-22,1239.0,19.80900001525879,96.7300033569336,1844.8599853515625,4272.850375531067,13179.631357662962,3.06879997253418,1.355913758277893,1.647527813911438
2014-01-23,1262.5999755859375,19.98600006103516,97.31999969482422,1828.4599609375,4221.22603394324,13042.589836606057,3.0715999603271484,1.354224443435669,1.6562050580978394
2014-01-24,1264.5,19.743000030517575,96.63999938964844,1790.2900390625,4145.322951256734,12856.7976848674,3.0520999431610107,1.3689066171646118,1.6634783744812012
2014-01-27,1263.5999755859375,19.770999908447266,95.72000122070312,1781.56005859375,4126.39454006427,12797.157762464834,3.062580108642578,1.3687942028045654,1.6490492820739746
2014-01-28,1251.0,19.482999801635746,97.41000366210938,1792.5,4155.180065420572,12863.62282045651,3.0714499950408936,1.367465257644653,1.657495141029358
2014-01-29,1262.199951171875,19.53300094604492,97.36000061035156,1774.199951171875,4112.148828630365,12749.348613735754,3.0585999488830566,1.3655046224594116,1.6570007801055908
2014-01-30,1242.199951171875,19.11100006103516,98.2300033569336,1794.18994140625,4134.865113288863,12802.852956492454,3.0929999351501465,1.365859031677246,1.6559032201766968
2014-01-31,1240.0999755859375,19.104999542236328,97.48999786376952,1782.5899658203125,4086.5591159899486,12618.443207693752,3.115540027618408,1.3558770418167114,1.6498383283615112
2014-02-03,1260.4000244140625,19.388999938964844,96.43000030517578,1741.8900146484375,3997.8420288395137,12390.941296376288,3.149399995803833,1.3488178253173828,1.643790602684021
2014-02-04,1251.699951171875,19.402000427246094,97.19000244140624,1755.199951171875,4006.7760745338164,12345.524253286421,3.13759994506836,1.3525028228759766,1.6308956146240234
2014-02-05,1257.300048828125,19.78499984741211,97.37999725341795,1751.6400146484375,4004.095129990834,12321.51575737819,3.110980033874512,1.3515887260437012,1.6330530643463137
2014-02-06,1257.5999755859375,19.90800094604492,97.83999633789062,1773.4300537109375,4075.133415758377,12528.870596289169,3.0938398838043213,1.3535096645355225,1.6327064037322998
2014-02-07,1263.300048828125,19.920000076293945,99.87999725341795,1797.02001953125,4129.954354181682,12643.288214562694,3.072969913482666,1.3592127561569214,1.632200002670288
2014-02-10,1274.800048828125,20.099000930786133,100.05999755859376,1799.8399658203125,4130.105591012107,12652.176172054606,3.0645298957824707,1.361933946609497,1.6410391330718994
2014-02-11,1290.0999755859375,20.14299964904785,99.94000244140624,1819.75,4199.014845932834,12934.825539914891,3.060260057449341,1.364610195159912,1.6408774852752686
2014-02-12,1295.300048828125,20.33099937438965,100.37000274658205,1819.260009765625,4221.129381512378,13011.633918285368,3.057559967041016,1.363902926445007,1.6448721885681152
2014-02-13,1300.4000244140625,20.38500022888184,100.3499984741211,1829.8299560546875,4210.143427544797,13042.101003720425,3.060110092163086,1.3590095043182373,1.6609915494918823
2014-02-14,1319.0,21.410999298095703,100.3000030517578,1838.6300048828125,4266.489792497014,13216.973018534016,3.038660049438477,1.3678767681121826,1.6657227277755735
2014-02-17,1319.0,21.410999298095703,100.3000030517578,1838.6300048828125,4273.094819562393,13229.70681970613,3.026360034942627,1.3699944019317627,1.67613685131073
2014-02-18,1324.699951171875,21.891000747680664,102.43000030517578,1840.760009765625,4272.280021171435,13238.197702855105,3.0220000743865967,1.3704450130462646,1.6719892024993896
2014-02-19,1320.5999755859375,21.8439998626709,103.30999755859376,1828.75,4294.836719952873,13294.134827165399,3.012049913406372,1.376197338104248,1.668613314628601
2014-02-20,1317.0999755859375,21.67799949645996,102.91999816894533,1839.780029296875,4286.073513940121,13207.082091029499,3.032700061798096,1.373041749000549,1.6675838232040403
2014-02-21,1323.9000244140625,21.777000427246094,102.1999969482422,1836.25,4297.022524633212,13250.480907539022,3.036799907684326,1.372118592262268,1.66616690158844
2014-02-24,1338.300048828125,22.04700088500977,102.81999969482422,1847.6099853515625,4337.500638369122,13338.105707113864,3.0211899280548096,1.3737962245941162,1.6633399724960327
2014-02-25,1343.0,21.959999084472656,101.83000183105467,1845.1199951171875,4337.138233703153,13323.09952654992,3.025310039520264,1.373607516288757,1.6656949520111084
2014-02-26,1328.199951171875,21.253999710083008,102.58999633789062,1845.1600341796875,4327.527955037657,13281.094684801063,3.017699956893921,1.374608278274536,1.6677229404449463
2014-02-27,1331.5999755859375,21.31399917602539,102.4000015258789,1854.2900390625,4289.208957844356,13118.70467394474,3.0525500774383545,1.3681949377059937,1.6668334007263184
2014-02-28,1321.4000244140625,21.20400047302246,102.58999633789062,1859.449951171875,4316.792949107534,13285.375537168002,3.033679962158203,1.3707455396652222,1.6691983938217163
2014-03-03,1350.0999755859375,21.447999954223636,104.91999816894533,1845.72998046875,4207.466994964983,12893.696256777272,3.0316500663757324,1.377695083618164,1.6729121208190918
2014-03-04,1337.800048828125,21.1879997253418,103.33000183105467,1873.9100341796875,4308.38230770221,13172.633255987894,3.0694499015808105,1.373701810836792,1.6668334007263184
2014-03-05,1340.199951171875,21.23900032043457,101.4499969482422,1873.81005859375,4309.190074729559,13111.852549952455,3.043760061264038,1.374117136001587,1.666694402694702
2014-03-06,1351.699951171875,21.54199981689453,101.55999755859376,1877.030029296875,4318.756684504915,13106.35730108805,3.0461699962615967,1.3734188079833984,1.6719053983688354
2014-03-07,1338.0999755859375,20.89699935913086,102.58000183105467,1878.0400390625,4291.055539692461,12963.026911109686,3.012399911880493,1.3863087892532349,1.6741725206375122
2014-03-10,1341.4000244140625,20.878999710083008,101.12000274658205,1877.1700439453125,4292.382258418365,12859.284760057926,3.03125,1.3878673315048218,1.6731082201004028
2014-03-11,1346.5,20.78400039672852,100.02999877929688,1867.6300048828125,4292.108538183967,12918.156365301928,3.032700061798096,1.3878865242004397,1.6640042066574097
2014-03-12,1370.300048828125,21.327999114990234,97.98999786376952,1868.199951171875,4248.142929787398,12733.77267369174,3.0462300777435303,1.385809302330017,1.662068247795105
2014-03-13,1372.199951171875,21.16900062561035,98.1999969482422,1846.3399658203125,4198.528808505973,12538.814116807422,3.038450002670288,1.3904531002044678,1.6621235609054563
2014-03-14,1379.0,21.38400077819824,98.88999938964844,1841.1300048828125,4166.051771831699,12557.070040598512,3.056940078735352,1.3865394592285156,1.6625105142593384
2014-03-17,1372.9000244140625,21.249000549316406,98.08000183105467,1858.8299560546875,4242.351301846036,12773.411922705942,3.03400993347168,1.39130437374115,1.6642534732818604
2014-03-18,1359.0,20.836000442504883,99.6999969482422,1872.25,4280.69057404995,12871.735121305566,3.0327999591827397,1.3926606178283691,1.6639212369918823
2014-03-19,1341.4000244140625,20.799999237060547,100.37000274658205,1860.77001953125,4285.638830511452,12923.742178179673,3.017699956893921,1.3930875062942505,1.6598061323165894
2014-03-20,1330.5,20.40399932861328,99.43000030517578,1872.010009765625,4268.617646578525,12846.509641452343,3.04384994506836,1.381921648979187,1.6539040803909302
2014-03-21,1336.0,20.285999298095703,99.45999908447266,1866.52001953125,4267.606665748026,12876.513401034172,3.0450599193573,1.378207802772522,1.6508733034133911
2014-03-24,1311.199951171875,20.042999267578125,99.5999984741211,1857.43994140625,4211.665100545856,12676.436929311605,3.0427699089050293,1.3795576095581057,1.6490222215652466
2014-03-25,1311.4000244140625,19.95499992370605,99.19000244140624,1865.6199951171875,4285.413881338551,12923.333694498055,3.032399892807007,1.3838915824890137,1.6498383283615112
2014-03-26,1303.4000244140625,19.75900077819824,100.26000213623048,1852.56005859375,4325.589876769343,13057.017144711455,3.030440092086792,1.3819025754928589,1.6533024311065674
2014-03-27,1294.699951171875,19.690000534057617,101.27999877929688,1849.0400390625,4318.958701938391,13025.731313805445,3.029560089111328,1.378207802772522,1.657687425613403
2014-03-28,1293.800048828125,19.77199935913086,101.66999816894533,1857.6199951171875,4359.3504629475365,13174.104373807439,3.030019998550415,1.3741360902786257,1.6607985496520996
2014-03-31,1283.4000244140625,19.733999252319336,101.58000183105467,1872.3399658203125,4347.874017354799,13141.413270873949,3.0285000801086426,1.3752131462097168,1.6643919944763184
2014-04-01,1279.5999755859375,19.66900062561035,99.73999786376952,1885.52001953125,4389.200366412057,13229.161394183524,3.023200035095215,1.3775053024291992,1.666638970375061
2014-04-02,1290.5,20.0310001373291,99.62000274658205,1890.9000244140625,4397.028412039799,13275.248092777329,3.022589921951294,1.379481554031372,1.663312315940857
2014-04-03,1284.4000244140625,19.785999298095703,100.29000091552734,1888.77001953125,4415.139624808944,13257.177329272963,3.02632999420166,1.376822590827942,1.6627315282821655
2014-04-04,1303.199951171875,19.927000045776367,101.13999938964844,1865.0899658203125,4433.2473830562085,13306.301170956343,3.0348498821258545,1.3723821640014648,1.659888744354248
2014-04-07,1298.0,19.891000747680664,100.44000244140624,1845.0400390625,4366.077021941979,13033.739275789121,3.03629994392395,1.3704074621200562,1.657907485961914
2014-04-08,1308.699951171875,20.04199981689453,102.55999755859376,1851.9599609375,4367.077346044971,13043.250480554416,3.032819986343384,1.374306082725525,1.661046862602234
2014-04-09,1305.5,19.7549991607666,103.5999984741211,1872.1800537109373,4390.115632277563,13112.386778207261,3.019160032272339,1.3793293237686155,1.675013780593872
2014-04-10,1320.0999755859375,20.077999114990234,103.4000015258789,1833.0799560546875,4368.294299810368,13099.285078568617,3.0041399002075195,1.3855020999908447,1.6799945831298828
2014-04-11,1318.699951171875,19.933000564575195,103.73999786376952,1815.68994140625,4327.746359249228,12935.567021956318,3.0033299922943115,1.3886381387710571,1.6777397394180298
2014-04-14,1327.199951171875,19.999000549316406,104.0500030517578,1830.6099853515625,4336.033275445254,12931.197661977494,3.0215001106262207,1.3846195936203003,1.6729681491851809
2014-04-15,1300.0,19.47800064086914,103.75,1842.97998046875,4271.589447991806,12675.422581937397,3.0232300758361816,1.381711721420288,1.6729121208190918
2014-04-16,1303.0999755859375,19.62299919128418,103.76000213623048,1862.31005859375,4335.934560304595,12869.739681961946,3.0290000438690186,1.38119637966156,1.6725484132766724
2014-04-17,1293.4000244140625,19.586000442504883,104.3000030517578,1864.8499755859373,4363.554638759757,13010.853881278657,3.0315101146698,1.3827050924301147,1.6805875301361084
2014-04-18,1293.4000244140625,19.586000442504883,104.3000030517578,1864.8499755859373,4358.853996331104,12996.837929411324,3.026050090789795,1.3812155723571775,1.6786692142486572
2014-04-21,1288.0,19.340999603271484,104.37000274658205,1871.8900146484373,4359.817073131212,12999.709544999989,3.0242300033569336,1.3815207481384275,1.6791765689849854
2014-04-22,1280.5999755859375,19.35099983215332,102.12999725341795,1879.550048828125,4413.974282031995,13243.329963679425,3.028970003128052,1.3795006275177002,1.6792893409729004
2014-04-23,1284.199951171875,19.43000030517578,101.44000244140624,1875.3900146484373,4386.03245725084,13180.580858428148,3.033699989318848,1.3810056447982788,1.6826801300048828
2014-04-24,1290.5,19.68199920654297,101.94000244140624,1878.6099853515625,4408.067576102272,13195.527179324068,3.0302999019622803,1.381921648979187,1.678500056266785
2014-04-25,1300.699951171875,19.684999465942383,100.5999984741211,1863.4000244140625,4353.491204390593,13004.246569324867,3.0317299365997314,1.3832024335861206,1.6809546947479248
2014-04-28,1298.9000244140625,19.584999084472656,100.83999633789062,1869.4300537109373,4381.725165992102,13074.366907473886,3.0404999256134038,1.384063959121704,1.6805592775344849
2014-04-29,1296.0,19.488000869750977,101.27999877929688,1878.3299560546875,4444.955368096678,13276.795152825885,3.036250114440918,1.3852909803390503,1.6810113191604614
2014-04-30,1295.5999755859375,19.11899948120117,99.73999786376952,1883.949951171875,4418.153961665812,13265.596805052832,3.032700061798096,1.3813681602478027,1.6824253797531128
2014-05-01,1283.0999755859375,18.98900032043457,99.41999816894533,1883.6800537109373,4435.924175475229,13318.952232134063,3.028700113296509,1.386924147605896,1.6876497268676758
2014-05-02,1302.5999755859375,19.492000579833984,99.76000213623048,1881.1400146484373,4408.042297412029,13255.128312350715,3.023509979248047,1.3870972394943235,1.6895315647125244
2014-05-05,1309.0,19.520000457763672,99.4800033569336,1884.6600341796875,4399.436961448286,13219.993758916855,3.0293800830841064,1.387270450592041,1.6879061460494995
2014-05-06,1308.300048828125,19.597999572753903,99.5,1867.719970703125,4370.6413509795675,13137.123043621308,3.0286200046539307,1.387597680091858,1.686995029449463
2014-05-07,1288.5999755859375,19.29800033569336,100.7699966430664,1878.2099609375,4401.635296270717,13263.818792128237,3.011899948120117,1.3930680751800537,1.6976776123046875
2014-05-08,1287.4000244140625,19.0939998626709,100.26000213623048,1875.6300048828125,4457.7227407840255,13365.517132756999,3.0095601081848145,1.3911689519882202,1.695547580718994
2014-05-09,1287.300048828125,19.07699966430664,99.98999786376952,1878.47998046875,4408.1431699730165,13264.827021550736,3.017159938812256,1.3844279050827026,1.693537354469299
2014-05-12,1295.5999755859375,19.5,100.58999633789062,1896.6500244140625,4412.998036480945,13351.212249506847,3.0352699756622314,1.376064658164978,1.686027765274048
2014-05-13,1294.5999755859375,19.503999710083008,101.6999969482422,1897.449951171875,4418.340486147877,13418.84911620151,3.037950038909912,1.3756672143936155,1.6873650550842283
2014-05-14,1305.699951171875,19.73500061035156,102.37000274658205,1888.530029296875,4401.33241075906,13372.802421985543,3.0513899326324463,1.3709522485733032,1.6834166049957275
2014-05-15,1293.5,19.44700050354004,101.5,1870.8499755859373,4339.955456442345,13248.154230708606,3.050679922103882,1.372005581855774,1.6770081520080566
2014-05-16,1293.300048828125,19.29199981689453,102.0199966430664,1877.8599853515625,4351.855234606715,13207.735925815534,3.0541000366210938,1.3716480731964111,1.6795432567596436
2014-05-19,1293.699951171875,19.32200050354004,102.61000061035156,1885.0799560546875,4343.81641499087,13236.57421568816,3.0565099716186523,1.3703323602676392,1.6824253797531128
2014-05-20,1294.5,19.367000579833984,102.44000244140624,1872.8299560546875,4338.965226288216,13218.887325581398,3.054140090942383,1.3713847398757937,1.681689739227295
2014-05-21,1288.0,19.30699920654297,104.06999969482422,1888.030029296875,4367.5983214366715,13290.033575264853,3.054769992828369,1.3704074621200562,1.6837284564971924
2014-05-22,1294.9000244140625,19.489999771118164,103.73999786376952,1892.489990234375,4361.239409714704,13299.918130497448,3.052769899368286,1.3681762218475342,1.6897029876708984
2014-05-23,1291.5999755859375,19.38800048828125,104.3499984741211,1900.530029296875,4373.914594351372,13337.716366000008,3.0427000522613525,1.3654487133026123,1.6867388486862185
2014-05-26,1291.5999755859375,19.38800048828125,104.3499984741211,1900.530029296875,4416.2644807781035,13482.732760301791,3.046449899673462,1.3628805875778198,1.6834166049957275
2014-05-27,1265.4000244140625,19.03899955749512,104.11000061035156,1911.9100341796875,4428.87001456914,13570.530473534018,3.048500061035156,1.3651318550109863,1.6843807697296145
2014-05-28,1259.300048828125,19.03499984741211,102.72000122070312,1909.780029296875,4426.892161575059,13554.029755062656,3.051520109176636,1.3636983633041382,1.6812090873718262
2014-05-29,1256.300048828125,18.982999801635746,103.58000183105467,1920.030029296875,4412.75067970308,13510.365711151622,3.054379940032959,1.359342098236084,1.6715978384017944
2014-05-30,1245.5999755859375,18.652999877929688,102.70999908447266,1923.5699462890625,4414.121326384775,13527.336735145655,3.0411899089813232,1.360451579093933,1.6724364757537842
2014-06-02,1243.699951171875,18.708999633789062,102.47000122070312,1924.969970703125,4426.122046089818,13560.085396210312,3.03518009185791,1.36280620098114,1.675659418106079
2014-06-03,1244.300048828125,18.73200035095215,102.66000366210938,1924.239990234375,4407.479523564689,13489.821611316875,3.045300006866455,1.3598966598510742,1.6745930910110474
2014-06-04,1244.0,18.766000747680664,102.63999938964844,1927.8800048828125,4410.387078501808,13521.125435165595,3.0462000370025635,1.3621008396148682,1.674116611480713
2014-06-05,1253.0,19.05500030517578,102.4800033569336,1940.4599609375,4444.542664465407,13533.173517478863,3.034130096435547,1.3604146242141724,1.674004316329956
2014-06-06,1252.0999755859375,18.96299934387207,102.66000366210938,1949.43994140625,4500.628391527658,13644.448073541163,3.0185999870300293,1.3661948442459106,1.6810113191604614
2014-06-09,1253.5,19.045000076293945,104.41000366210938,1951.27001953125,4494.365471874335,13654.710639666882,3.001699924468994,1.3642936944961548,1.6801921129226685
2014-06-10,1259.800048828125,19.14699935913086,104.3499984741211,1950.7900390625,4504.34298934415,13631.828543111682,3.0199999809265137,1.3592681884765625,1.6803898811340332
2014-06-11,1260.800048828125,19.15399932861328,104.4000015258789,1943.8900146484373,4453.74430474377,13472.999073577812,3.032390117645264,1.3540961742401123,1.6753225326538086
2014-06-12,1273.5999755859375,19.51499938964844,106.52999877929688,1930.1099853515625,4445.9668154153915,13454.13023936993,3.0318799018859863,1.3537112474441528,1.6789791584014893
2014-06-13,1273.699951171875,19.636999130249023,106.91000366210938,1936.1600341796875,4449.739797633811,13436.4426802058,3.034869909286499,1.3554543256759644,1.695892572402954
2014-06-16,1274.9000244140625,19.70199966430664,106.9000015258789,1937.780029296875,4415.319811583962,13380.961613765918,3.053400039672852,1.3538029193878174,1.697792887687683
2014-06-17,1271.699951171875,19.72100067138672,106.36000061035156,1941.989990234375,4446.9745731251305,13468.997363526372,3.0498499870300293,1.357717990875244,1.697850465774536
2014-06-18,1272.4000244140625,19.767000198364254,105.97000122070312,1956.97998046875,4442.6377656312825,13453.54357379046,3.056689977645874,1.3547931909561155,1.695978760719299
2014-06-19,1313.699951171875,20.636999130249023,106.43000030517578,1959.47998046875,4505.028518327832,13596.085626125336,3.0349199771881104,1.3590649366378784,1.6998707056045532
2014-06-20,1316.199951171875,20.941999435424805,107.26000213623048,1962.8699951171875,4494.963849547814,13594.000154426554,3.0467100143432617,1.361136794090271,1.7040129899978638
2014-06-23,1318.0,20.90900039672852,106.16999816894533,1962.6099853515625,4462.027983674314,13485.5574766309,3.0664501190185547,1.3593051433563232,1.7022724151611328
2014-06-24,1320.9000244140625,21.038000106811523,106.02999877929688,1949.97998046875,4467.97451975249,13517.703542143805,3.0591299533843994,1.3601926565170288,1.70253324508667
2014-06-25,1322.199951171875,21.11100006103516,106.5,1959.530029296875,4425.032178578724,13425.875913888216,3.049599885940552,1.3605812788009644,1.6980524063110352
2014-06-26,1316.0999755859375,21.10300064086914,105.83999633789062,1957.219970703125,4406.511933593486,13363.090743809704,3.034600019454956,1.3628991842269895,1.6986002922058103
2014-06-27,1319.0,21.07699966430664,105.73999786376952,1960.9599609375,4394.083854541764,13361.425834059248,3.048449993133545,1.3613035678863523,1.70253324508667
2014-06-30,1321.800048828125,21.006999969482425,105.37000274658205,1960.22998046875,4404.748123405559,13416.659894345328,3.040600061416626,1.3644425868988037,1.7034034729003906
2014-07-01,1326.4000244140625,21.066999435424805,105.33999633789062,1973.3199462890625,4462.335709063918,13559.929842089768,3.033099889755249,1.3693565130233765,1.710981011390686
2014-07-02,1330.699951171875,21.253999710083008,104.4800033569336,1974.6199951171875,4449.346774250269,13559.435811389703,3.039099931716919,1.3680826425552368,1.7148540019989014
2014-07-03,1320.4000244140625,21.089000701904297,104.05999755859376,1985.43994140625,4491.494301468135,13693.176164870152,3.0349600315093994,1.3652995824813845,1.7160900831222534
2014-07-04,1320.4000244140625,21.089000701904297,104.05999755859376,1985.43994140625,4451.133221964701,13622.430187753402,3.0431699752807617,1.3610072135925293,1.715265870094299
2014-07-07,1316.5,20.965999603271484,103.52999877929688,1977.6500244140625,4390.313974517398,13460.797536659986,3.0526700019836426,1.3588433265686035,1.7151482105255127
2014-07-08,1316.0,20.96699905395508,103.4000015258789,1963.7099609375,4332.725331520778,13296.872887446312,3.0444700717926025,1.360618233680725,1.713443636894226
2014-07-09,1323.800048828125,21.02199935913086,102.29000091552734,1972.8299560546875,4361.69786343741,13355.937851384631,3.025700092315674,1.3617113828659058,1.7140311002731323
2014-07-10,1338.699951171875,21.458999633789062,102.93000030517578,1964.6800537109373,4298.330190851266,13177.889993440476,3.021939992904663,1.3642936944961548,1.715854525566101
2014-07-11,1337.0,21.410999298095703,100.83000183105467,1967.5699462890625,4295.189479513617,13151.125436763277,3.040699958801269,1.360507249832153,1.713091492652893
2014-07-14,1306.300048828125,20.86400032043457,100.91000366210938,1977.0999755859373,4333.9725679759285,13308.586857811082,3.040800094604492,1.360377550125122,1.7122994661331177
2014-07-15,1296.9000244140625,20.84199905395508,99.95999908447266,1973.280029296875,4295.959743708372,13239.53856958868,3.033600091934204,1.3621751070022583,1.708788275718689
2014-07-16,1299.5999755859375,20.726999282836918,101.1999969482422,1981.5699462890625,4347.036282516492,13381.019674267154,3.047179937362671,1.3572019338607788,1.7143837213516235
2014-07-17,1316.699951171875,21.086000442504883,103.19000244140624,1958.1199951171875,4272.520906553575,13196.969687060104,3.054949998855591,1.3529969453811646,1.7139723300933838
2014-07-18,1309.199951171875,20.83799934387207,103.12999725341795,1978.219970703125,4277.63578954048,13140.311147237662,3.068650007247925,1.3518811464309692,1.7095186710357666
2014-07-21,1313.699951171875,20.965999603271484,104.58999633789062,1973.6300048828125,4245.1218973842915,13007.185818086844,3.06141996383667,1.3532166481018066,1.7091095447540283
2014-07-22,1306.0999755859375,20.96500015258789,104.41999816894533,1983.530029296875,4314.070764832432,13167.667702773588,3.0625,1.3527040481567385,1.7073588371276855
2014-07-23,1304.5,20.95199966430664,103.12000274658205,1987.010009765625,4300.511416492518,13136.10652336618,3.0727100372314453,1.3468012809753418,1.7065428495407104
2014-07-24,1290.5999755859375,20.375999450683597,102.06999969482422,1987.97998046875,4335.159623509477,13185.679410106153,3.071120023727417,1.346293568611145,1.7041000127792358
2014-07-25,1303.0999755859375,20.58799934387207,102.08999633789062,1978.3399658203125,4275.044284963224,12985.41694917949,3.0739400386810303,1.3464748859405518,1.699177622795105
2014-07-28,1303.300048828125,20.525999069213867,101.66999816894533,1978.9100341796875,4259.057666826207,12889.33126196987,3.0831499099731445,1.3428946733474731,1.698196530342102
2014-07-29,1298.300048828125,20.54599952697754,100.97000122070312,1969.949951171875,4287.784143473022,12973.565801306628,3.082469940185547,1.3439054489135742,1.6984561681747437
2014-07-30,1294.9000244140625,20.558000564575195,100.2699966430664,1970.0699462890625,4250.291657841473,12866.196834902279,3.092099905014038,1.3411117792129517,1.6947429180145264
2014-07-31,1281.300048828125,20.37299919128418,98.16999816894533,1930.6700439453125,4173.54564842704,12602.286319076084,3.099900007247925,1.3396027088165283,1.6910173892974854
2014-08-01,1293.5999755859375,20.332000732421875,97.87999725341795,1925.1500244140625,4171.6455776155335,12332.231226015369,3.11899995803833,1.3389928340911863,1.6891605854034424
2014-08-04,1287.699951171875,20.194000244140625,98.29000091552734,1938.989990234375,4123.304326269659,12293.04537296563,3.113229990005493,1.3428946733474731,1.6829917430877686
2014-08-05,1284.0,19.79400062561035,97.37999725341795,1920.2099609375,4123.536931113107,12334.559548875317,3.107480049133301,1.342209815979004,1.6867672204971311
2014-08-06,1306.699951171875,19.98500061035156,96.91999816894533,1920.239990234375,4079.071058509173,12209.037151435157,3.127969980239868,1.337238073348999,1.6878206729888916
2014-08-07,1310.800048828125,19.951000213623047,97.33999633789062,1909.5699462890625,4032.1191579727456,12096.799215502106,3.137049913406372,1.3382940292358398,1.685487985610962
2014-08-08,1308.9000244140625,19.902000427246094,97.6500015258789,1931.5899658203125,4016.6044232472777,12034.892187923193,3.152009963989258,1.3358268737792969,1.6829917430877686
